Customer_ID,Days_Since_Last_Login,Avg_Time_Spent,Avg_Transaction_Value,avg_frequency_login_days,medium_of_operation,internet_option
fffe43004900440032003900390038003700,11,738.69,34659.55,10,Smartphone,Wi-Fi
fffe4300490044003900350032003000,10,98.15,42191.3,22,Smartphone,Fiber_Optic
fffe4300490044003800360038003600,7,463.49,36963.7,Error,?,Mobile_Data
fffe43004900440033003800320035003400,15,99.3,28616.47,26,?,Mobile_Data
fffe4300490044003300330037003600,6,138.66,14357.2,17,Smartphone,Mobile_Data
fffe43004900440035003900370035003000,15,791.81,41351.37,19,Both,Fiber_Optic
fffe43004900440034003900330037003100,10,31.91,42754.18,7,Desktop,Fiber_Optic
fffe4300490044003700320037003200,19,598.86,44691.19,11,Desktop,Wi-Fi
fffe43004900440032003300300032003000,15,95.6,96722.85,14,Desktop,Fiber_Optic
fffe4300490044003800310033003100,16,32.71,22418.02,13,Desktop,Wi-Fi
fffe43004900440032003100300030003300,20,137.57,7503.97,9,Desktop,Fiber_Optic
fffe43004900440035003800310039003800,17,241.39,16658.33,16,Both,Wi-Fi
fffe43004900440033003600370034003400,21,141.56,35748.32,5,Desktop,Mobile_Data
fffe43004900440031003200370037003900,15,69.34,9449.97,11,?,Mobile_Data
fffe43004900440034003900390037003100,-999,31.67,29311.42,12,Desktop,Wi-Fi
fffe43004900440031003700350032003400,18,139.88,30457.62,Error,Desktop,Fiber_Optic
fffe43004900440033003700380033003300,3,153.06,43460.55,18,Smartphone,Fiber_Optic
fffe43004900440032003900300039003700,17,411.03,16950.92,17,Both,Mobile_Data
fffe43004900440034003400340034003700,8,483.08,24082.82,8,Both,Wi-Fi
fffe43004900440032003300380038003600,3,536.02,40143.86,16,Smartphone,Wi-Fi
fffe43004900440032003200330037003700,10,522.02,21728.51,Error,Desktop,Mobile_Data
fffe43004900440033003500300032003700,16,567.17,24352.98,18,Desktop,Wi-Fi
fffe43004900440034003500350033003200,17,31.06,37035.27,Error,Desktop,Fiber_Optic
fffe4300490044003900350039003100,19,790.07,4799.69,14,Smartphone,Mobile_Data
fffe43004900440034003400310031003300,8,118.5,98406.83,13,Desktop,Fiber_Optic
fffe43004900440035003200340030003900,11,551.32,13787.69,6,?,Mobile_Data
fffe430049004400360038003800,18,1074.52,15929.25,Error,Smartphone,Mobile_Data
fffe43004900440034003500340030003800,14,59.81,45235.98,16,Desktop,Wi-Fi
fffe43004900440032003900320034003500,16,147.65,46567.05,18,Smartphone,Wi-Fi
fffe43004900440035003900390035003600,-999,639.23,39130.91,16,Both,Mobile_Data
fffe43004900440035003900380036003100,12,66.96,41282.3,18,?,Wi-Fi
fffe43004900440035003000310037003700,25,30.64,40652.63,7,Smartphone,Wi-Fi
fffe43004900440033003700390035003100,8,52.23,17519.83,25,Smartphone,Fiber_Optic
fffe43004900440034003200380031003500,23,149.4,32183.68,5,Smartphone,Mobile_Data
fffe43004900440035003600360035003900,3,215.98,8516.63,22,Desktop,Wi-Fi
fffe43004900440032003000330037003600,21,-718.0822033,25733.61,25,?,Fiber_Optic
fffe43004900440035003700300039003300,19,88.73,7786.24,10,Desktop,Wi-Fi
fffe43004900440032003800390039003200,1,817.33,39032.44,27,Smartphone,Fiber_Optic
fffe43004900440031003300300037003400,13,111.76,10300.34,25,Smartphone,Wi-Fi
fffe43004900440032003400320037003000,6,279.41,17069.59,21,Desktop,Mobile_Data
fffe430049004400310036003600,7,49.94,8929.01,25,Smartphone,Mobile_Data
fffe43004900440031003600380034003200,15,32.43,5171.46,Error,Smartphone,Mobile_Data
fffe43004900440034003600320031003000,13,400.64,21019.24,29,Both,Mobile_Data
fffe43004900440032003900320037003700,17,34.69,26059.88,26,Smartphone,Fiber_Optic
fffe43004900440031003100370030003000,7,2030.265821,16750.03,33.35921682,Desktop,Wi-Fi
fffe43004900440031003700380032003700,14,620.12,10620.81,19,Smartphone,Fiber_Optic
fffe43004900440031003800350030003500,17,646.49,19018.9,7,Desktop,Mobile_Data
fffe4300490044003900320036003200,4,212.01,40451.85,29,Desktop,Mobile_Data
fffe43004900440033003900310036003600,17,314.91,16383.25,20,Desktop,Wi-Fi
fffe43004900440032003900360038003700,5,145.03,27052.25,23,Smartphone,Fiber_Optic
fffe43004900440031003200330035003400,12,209.92,26068.7,-9.297071675,Both,Wi-Fi
fffe43004900440034003700390030003600,15,418.86,5064.03,23,Desktop,Fiber_Optic
fffe43004900440035003200380039003400,6,49.59,14638.16,10,Desktop,Fiber_Optic
fffe43004900440035003400350033003100,18,60.78,2279.58,20,?,Fiber_Optic
fffe43004900440035003900380036003700,17,259.78,18566.72,27,Smartphone,Fiber_Optic
fffe43004900440034003200350039003800,15,307.37,41719.14,Error,Desktop,Wi-Fi
fffe43004900440033003300330034003200,12,34.1,37662.39,14,Desktop,Mobile_Data
fffe43004900440033003400350039003500,18,90.33,47393.23,6,Desktop,Mobile_Data
fffe4300490044003400350033003800,6,535.93,18359.31,14,Both,Wi-Fi
fffe43004900440032003500350033003500,22,85.35,49557.29,22,Smartphone,Wi-Fi
fffe43004900440034003100350039003600,15,163.8,9647.77,17,Desktop,Wi-Fi
fffe43004900440035003600310033003900,19,217.73,19324.9,13,Smartphone,Mobile_Data
fffe43004900440033003600330038003200,23,941.0042012,45148.78,16,Desktop,Wi-Fi
fffe43004900440033003400380036003900,22,471.7,19613.59,17,Both,Fiber_Optic
fffe43004900440033003600300035003600,11,1402.47,34430.85,26,Desktop,Fiber_Optic
fffe43004900440031003200350039003900,5,33.59,1892.07,5,Desktop,Fiber_Optic
fffe43004900440033003200310032003600,14,129.3,43755.15,15,?,Mobile_Data
fffe43004900440031003400370038003100,5,32.7,8117.55,11,Smartphone,Wi-Fi
fffe4300490044003700390034003800,7,677.63,41822.05,5,Desktop,Wi-Fi
fffe43004900440035003900310036003100,3,886.61,30324.47,23,Both,Fiber_Optic
fffe43004900440033003200370039003800,15,41.63,12975.09,29,Smartphone,Wi-Fi
fffe43004900440031003700390032003900,24,-942.0964337,41332.63,10,Both,Fiber_Optic
fffe4300490044003300380031003700,7,545.84,12103.59,Error,Desktop,Wi-Fi
fffe43004900440034003300380033003800,22,321.29,80279.68,3,?,Wi-Fi
fffe43004900440032003100370034003900,13,108.6,93895.42,9,Smartphone,Fiber_Optic
fffe4300490044003300380032003000,-999,169.14,34470.17,24,?,Fiber_Optic
fffe4300490044003300300030003300,15,819.8852159,24598.15,25,Smartphone,Mobile_Data
fffe43004900440033003900310030003000,9,72.49,31228.02,29,Desktop,Wi-Fi
fffe43004900440036003100390037003700,3,1018.86,20004.44,11,?,Wi-Fi
fffe43004900440034003500380033003800,-999,-696.9137644,30124.49,27,Desktop,Fiber_Optic
fffe43004900440033003800310034003300,15,532.55,18403.1,23,Smartphone,Wi-Fi
fffe4300490044003200320030003200,-999,202.1792788,19014.97,14,?,Mobile_Data
fffe43004900440035003200370033003900,7,-505.4457075,82247.35,7,?,Wi-Fi
fffe43004900440035003400330035003300,10,178.06,37311.33,Error,Smartphone,Wi-Fi
fffe43004900440033003500370034003600,18,39.11,35043.74,15,Smartphone,Mobile_Data
fffe4300490044003400340038003100,13,190.9,30739.52,25,Smartphone,Fiber_Optic
fffe43004900440035003900380031003900,13,193.23,21153.17,11,Desktop,Mobile_Data
fffe43004900440035003400380036003900,14,111.91,30717.85,13,Desktop,Wi-Fi
fffe43004900440034003200390030003400,12,45.6,48084.6,20,Smartphone,Mobile_Data
fffe43004900440033003000310038003500,4,92.26,34986.22,14,Smartphone,Mobile_Data
fffe43004900440031003900370030003700,18,271.48,89982.1,6,?,Mobile_Data
fffe43004900440036003100310039003700,-999,334.05,41824.57,25,Desktop,Mobile_Data
fffe43004900440036003000370034003800,-999,333.01,47795.12,19,Both,Fiber_Optic
fffe43004900440032003700330033003600,14,39.55,11682.18,28,Desktop,Wi-Fi
fffe43004900440031003200340031003300,12,66.24,33958.19,Error,Desktop,Fiber_Optic
fffe43004900440033003200390031003300,20,44.35,27707,6,Desktop,Wi-Fi
fffe43004900440032003800320037003900,12,34.81,34562.65,15,Smartphone,Fiber_Optic
fffe43004900440036003300390033003600,11,30.6,13389.87,Error,Desktop,Fiber_Optic
fffe43004900440035003500310038003600,18,161.19,9209.08,26,Desktop,Fiber_Optic
fffe43004900440032003700330038003900,3,31.58,39747.54,17,Desktop,Mobile_Data
fffe4300490044003700320034003600,7,114.03,39862.35,9,Smartphone,Wi-Fi
fffe43004900440031003100300031003900,16,67.89,37046.53,28,Desktop,Fiber_Optic
fffe43004900440032003600310033003800,10,63.19,23218.93,29,Desktop,Wi-Fi
fffe43004900440033003900300036003100,22,494.45,88424.8,11,?,Wi-Fi
fffe43004900440034003600300035003800,18,32.16,25390.91,20,Smartphone,Wi-Fi
fffe4300490044003900310034003200,16,31.76,38731.13,18,Desktop,Mobile_Data
fffe4300490044003300330038003300,8,43.46,34059.08,16,Desktop,Wi-Fi
fffe43004900440031003800340033003400,17,41.22,30747.21,8,?,Mobile_Data
fffe4300490044003600350033003300,11,173.3,45155.14,11,Desktop,Mobile_Data
fffe43004900440034003100320039003900,16,523.02,46208.27,28,Smartphone,Wi-Fi
fffe4300490044003700310036003400,11,95.11,54870.56,4,Desktop,Wi-Fi
fffe4300490044003500360034003200,11,221.58,12647.33,16,Both,Fiber_Optic
fffe43004900440035003400390033003100,19,52.86,37841.36,6,Smartphone,Fiber_Optic
fffe4300490044003800320035003200,9,67.35,12067.78,7,Desktop,Mobile_Data
fffe43004900440034003000340031003600,11,143.62,38603.48,29,Desktop,Mobile_Data
fffe43004900440035003200390034003800,17,-571.1405628,42930.15,22,Smartphone,Mobile_Data
fffe43004900440031003000350037003900,22,904.31,3801.93,11,Smartphone,Fiber_Optic
fffe43004900440035003400330031003500,5,68.96,15588.05,5,?,Mobile_Data
fffe43004900440036003300310035003100,12,554.54,34412.71,25,Both,Wi-Fi
fffe4300490044003100330033003800,13,180.98,19493.03,48.93454967,Desktop,Wi-Fi
fffe43004900440033003800320032003600,6,113.74,1591.75,5,Desktop,Fiber_Optic
fffe43004900440036003200310030003200,21,33.47,38784.02,5,Desktop,Fiber_Optic
fffe43004900440035003600330033003300,15,461.91,19887.13,14,Desktop,Fiber_Optic
fffe4300490044003100350030003200,8,104.89,47616.54,7,?,Wi-Fi
fffe43004900440031003600300038003000,5,2376.05017,36087.18,7,Both,Fiber_Optic
fffe43004900440035003900360035003100,2,401.71,48211.37,17,Desktop,Fiber_Optic
fffe43004900440032003500310038003600,4,32.4,21359.6,6,Smartphone,Wi-Fi
fffe43004900440035003800390036003900,7,197.74,29695.64,22,Desktop,Fiber_Optic
fffe43004900440033003500320033003900,13,174.57,55479.45,8,Smartphone,Mobile_Data
fffe43004900440033003700380037003600,15,433.53,31981.84,17,Both,Wi-Fi
fffe43004900440033003000300038003100,23,356.8,27636.59,5,Smartphone,Fiber_Optic
fffe43004900440031003700360039003300,22,-666.7956055,36934.13,18,?,Mobile_Data
fffe43004900440035003100360031003600,10,177.61,21822.24,13,Smartphone,Mobile_Data
fffe43004900440034003100320035003100,19,70.9,43422.19,Error,Desktop,Fiber_Optic
fffe43004900440031003500350033003200,7,467.46,5763.19,17,Smartphone,Fiber_Optic
fffe43004900440032003100390032003700,5,889.7391961,47525.09,31.24158145,Desktop,Wi-Fi
fffe4300490044003200310037003300,20,99.09,45593.48,9,Smartphone,Mobile_Data
fffe4300490044003700390030003000,2,32.15,22646.08,18,Smartphone,Wi-Fi
fffe43004900440031003900300037003900,25,240.47,44835.32,5,Both,Wi-Fi
fffe43004900440034003800300038003200,9,30.31,3117.8,28,Desktop,Mobile_Data
fffe430049004400390036003900,5,937.84,12012.76,9,Both,Fiber_Optic
fffe43004900440032003100330039003700,14,61.52,42371.68,37.43718334,Smartphone,Fiber_Optic
fffe4300490044003600300034003800,12,616.95,8705.4,19,Smartphone,Fiber_Optic
fffe43004900440034003200350034003300,5,514.33,39182.89,23,Both,Wi-Fi
fffe43004900440034003700370037003200,14,113.6,11121.35,15,Desktop,Fiber_Optic
fffe43004900440034003100340039003800,9,73.78,38314.2,19,Smartphone,Wi-Fi
fffe43004900440035003900320030003400,24,82.08,28157.05,1,Smartphone,Mobile_Data
fffe43004900440033003700350038003200,3,187.71,84349.02,1,Desktop,Wi-Fi
fffe43004900440031003300310035003200,14,205.12,49348.5,-20.36921386,Desktop,Mobile_Data
fffe43004900440035003000320033003200,19,98.85,45047.8,12,Smartphone,Fiber_Optic
fffe43004900440035003100330037003200,5,124.54,12416.53,29,Desktop,Mobile_Data
fffe43004900440034003600340032003000,21,619.18,28128.52,Error,Desktop,Wi-Fi
fffe43004900440033003400320038003500,9,506.88,40717.39,5,Desktop,Fiber_Optic
fffe4300490044003100370035003000,13,31.77,42805.89,10,Smartphone,Fiber_Optic
fffe43004900440036003200330030003800,8,662.78,37881.31,10,Smartphone,Wi-Fi
fffe43004900440033003900380038003700,18,147.73,25909.41,25,Smartphone,Wi-Fi
fffe43004900440034003000390038003200,11,99.59,43590.04,7,Desktop,Mobile_Data
fffe43004900440034003100370038003000,14,30.41,23246.8,25,Desktop,Fiber_Optic
fffe43004900440033003600360034003500,7,447.69,15070.59,29,?,Fiber_Optic
fffe43004900440035003500300032003400,8,-614.5537658,2627.03,27,Smartphone,Fiber_Optic
fffe43004900440031003300390032003200,16,34.95,1081.23,27,Smartphone,Wi-Fi
fffe43004900440036003300370031003700,7,135.07,23834.04,10,Desktop,Fiber_Optic
fffe43004900440033003300350035003500,12,1270.053391,8885.51,20,Both,Fiber_Optic
fffe43004900440035003300340036003500,8,483.97,40641.01,9,Smartphone,Mobile_Data
fffe43004900440034003200310039003800,18,60.75,48087.15,29.93334264,?,Wi-Fi
fffe43004900440036003300330036003000,12,617.98,41137.49,5,Desktop,Mobile_Data
fffe43004900440033003500340031003400,11,38.95,36008.21,Error,Desktop,Fiber_Optic
fffe4300490044003400370030003800,17,48.09,30619.26,8,Smartphone,Fiber_Optic
fffe43004900440032003000380034003900,20,737.31,29412.32,13,Smartphone,Fiber_Optic
fffe43004900440033003300310039003600,16,83.41,31640.91,Error,Desktop,Fiber_Optic
fffe43004900440034003900390039003000,15,354.66,45718.96,23,Smartphone,Fiber_Optic
fffe43004900440031003200390039003600,17,128.58,23450.97,23,?,Fiber_Optic
fffe4300490044003700360032003500,6,524.02,3072.98,5,Smartphone,Mobile_Data
fffe43004900440031003100390033003800,11,153.66,12933.1,29,Smartphone,Wi-Fi
fffe43004900440036003000340032003600,11,337.8,25816.28,13,Desktop,Fiber_Optic
fffe43004900440034003300370036003000,11,33.63,25556.17,21,Desktop,Mobile_Data
fffe43004900440032003900330032003300,10,30.54,13378.02,10,?,Mobile_Data
fffe43004900440033003200300031003900,11,-824.2696037,23670.33,19,Smartphone,Fiber_Optic
fffe43004900440035003600370033003200,16,106.36,15241.05,16,Desktop,Wi-Fi
fffe43004900440035003700340038003200,18,122.03,20304.54,20,Desktop,Fiber_Optic
fffe43004900440032003300350035003900,13,323.58,31270.32,23,Smartphone,Fiber_Optic
fffe43004900440032003400320032003600,4,-552.8598647,21995.09,26,Desktop,Wi-Fi
fffe43004900440032003700300031003300,9,-512.696398,62714.9,Error,Both,Wi-Fi
fffe43004900440033003100370033003400,7,104.14,15105.32,29,Smartphone,Mobile_Data
fffe4300490044003100300038003300,3,530.7,46185.51,23,?,Fiber_Optic
fffe43004900440034003100330039003400,9,66.35,21357.22,28,Desktop,Wi-Fi
fffe43004900440034003900340038003500,22,95.87,49093.08,Error,Desktop,Mobile_Data
fffe43004900440032003100310035003200,17,-855.9665693,20439.87,27,?,Mobile_Data
fffe43004900440033003200310033003700,16,-656.2039139,19810.63,7,Both,Mobile_Data
fffe43004900440031003200380033003900,6,-823.6180435,4085.13,24,Smartphone,Mobile_Data
fffe43004900440032003100300034003100,9,81.54,86688.49,5,Smartphone,Wi-Fi
fffe43004900440036003300310035003000,20,228.3,45714.19,17,Smartphone,Fiber_Optic
fffe43004900440034003200370038003000,16,289.24,46850.31,18,Desktop,Fiber_Optic
fffe43004900440031003600370038003400,13,393.95,88035.86,2,?,Wi-Fi
fffe43004900440031003800370030003000,16,165.24,44582.05,20,?,Mobile_Data
fffe43004900440031003100310035003400,2,193.65,38691.66,18,Desktop,Wi-Fi
fffe43004900440035003000360039003100,8,95.61,34081.09,17,Smartphone,Mobile_Data
fffe4300490044003100320034003200,-999,40.7,4540.2,14,Smartphone,Wi-Fi
fffe43004900440035003900360035003700,24,162.31,32614.23,18,Desktop,Mobile_Data
fffe43004900440036003200350031003400,4,129.06,13615.97,14,?,Mobile_Data
fffe4300490044003800390031003500,19,102.8,2669,26,Smartphone,Wi-Fi
fffe43004900440035003900330036003900,21,367.78,14632.11,21,?,Mobile_Data
fffe43004900440033003700360037003500,5,705.76,4993.32,18,Smartphone,Fiber_Optic
fffe4300490044003300300031003500,13,117.04,18893.36,Error,Desktop,Mobile_Data
fffe4300490044003300370031003400,13,305.91,14461.52,10,Desktop,Fiber_Optic
fffe43004900440032003000310035003400,15,30.29,34168.4,Error,Smartphone,Fiber_Optic
fffe43004900440033003400370034003400,22,-631.1823869,8566.22,29,Smartphone,Wi-Fi
fffe43004900440035003400330033003800,10,481.41,43802.98,21,Smartphone,Fiber_Optic
fffe43004900440036003200350031003700,10,1233.089733,5545.97,Error,Both,Mobile_Data
fffe43004900440032003900340032003400,23,99.16,5669.28,20,Smartphone,Fiber_Optic
fffe4300490044003800340034003200,14,61.05,37382.36,29,Desktop,Wi-Fi
fffe43004900440031003100330037003600,6,33.07,48626.99,21,Smartphone,Fiber_Optic
fffe43004900440035003600350034003700,13,196.41,34048.25,13,Smartphone,Mobile_Data
fffe43004900440034003000370032003000,15,32.2,4490.88,27,?,Mobile_Data
fffe430049004400350037003600,18,229.4,19897.48,5,Desktop,Wi-Fi
fffe43004900440036003000370034003200,4,145.69,34612.18,-12.42666077,Desktop,Wi-Fi
fffe43004900440035003100300037003200,16,156.98,11288.44,25,Smartphone,Fiber_Optic
fffe43004900440036003200310035003800,8,386.94,32541.49,8,?,Mobile_Data
fffe43004900440033003500330033003100,10,199.02,21387.15,19,Desktop,Fiber_Optic
fffe43004900440032003200360032003500,15,60.13,26346.61,23,Desktop,Wi-Fi
fffe43004900440032003800390030003300,13,265.08,19354.66,15,Desktop,Fiber_Optic
fffe43004900440034003700370036003800,16,1417.811277,38301.34,7,Desktop,Mobile_Data
fffe4300490044003400370038003100,13,92.5,46250.16,12,Smartphone,Fiber_Optic
fffe43004900440035003700300032003400,12,237.1,34651.13,Error,Smartphone,Wi-Fi
fffe43004900440034003800350034003600,-999,33.32,8905.77,20,Smartphone,Mobile_Data
fffe43004900440032003900380033003200,23,141.81,16626.11,14,?,Wi-Fi
fffe43004900440034003800370038003800,8,205.21,40883.94,38.99894743,Desktop,Wi-Fi
fffe43004900440036003000300038003600,2,31.2,48708.88,12,?,Wi-Fi
fffe4300490044003600320031003000,14,983.6641171,16903.4,27,Desktop,Wi-Fi
fffe43004900440035003300370037003900,13,240.24,49590.75,17,Desktop,Wi-Fi
fffe43004900440033003100310030003300,14,379.31,7740.25,23,Desktop,Mobile_Data
fffe4300490044003600360037003900,8,253.44,23885.23,Error,?,Mobile_Data
fffe43004900440032003500300039003700,15,85.96,84627.28,19,Smartphone,Fiber_Optic
fffe43004900440035003300330031003400,13,74.5,8822.88,20,Desktop,Wi-Fi
fffe43004900440036003200380035003900,12,151.57,47521.12,9,Desktop,Mobile_Data
fffe43004900440035003000340033003500,4,214.19,15459.58,11,Smartphone,Fiber_Optic
fffe4300490044003300390035003500,9,260.89,47082.44,6.546784549,?,Mobile_Data
fffe43004900440034003000330034003600,10,33.27,48136.2,20,Smartphone,Wi-Fi
fffe43004900440035003200300037003500,8,282.38,25416.17,13,Smartphone,Mobile_Data
fffe43004900440031003600310030003900,15,227.11,3183.72,24,Both,Fiber_Optic
fffe43004900440035003900300030003000,11,230.67,46306.77,24,Desktop,Wi-Fi
fffe4300490044003800330036003700,12,124.89,7500.87,11,Smartphone,Fiber_Optic
fffe4300490044003800330038003600,11,131.71,17139.84,13,Desktop,Fiber_Optic
fffe43004900440033003500370038003400,16,721.28,15877.37,Error,?,Mobile_Data
fffe43004900440034003400300038003300,17,497.79,56642.24,19,Desktop,Wi-Fi
fffe43004900440036003000380033003500,12,442.73,35873.93,14,Smartphone,Wi-Fi
fffe43004900440033003500320036003600,1,938.73,4804.04,27,?,Mobile_Data
fffe4300490044003600390033003200,21,32.51,23993.87,17,Desktop,Fiber_Optic
fffe430049004400320031003100,3,332.62,59608.49,4,Smartphone,Wi-Fi
fffe43004900440034003600370034003800,15,60.66,18475.83,44.94119461,Desktop,Wi-Fi
fffe4300490044003700330032003800,4,-435.4266357,12145.58,9,Desktop,Wi-Fi
fffe43004900440035003000320034003700,7,141,26797.6,28,Desktop,Wi-Fi
fffe43004900440033003500300034003800,19,268.8,11624.51,6,Smartphone,Wi-Fi
fffe4300490044003400370034003800,14,327.53,46593.27,6,Desktop,Fiber_Optic
fffe43004900440032003700330039003000,15,31.58,34084.62,11,Smartphone,Fiber_Optic
fffe43004900440033003800320033003700,15,232.69,19060.98,16,Smartphone,Wi-Fi
fffe43004900440035003500320033003600,15,33.62,39572.22,12,Desktop,Fiber_Optic
fffe43004900440034003800330031003900,-999,61.38,14478.16,11,Smartphone,Fiber_Optic
fffe43004900440033003800370037003000,20,33.35,24656.13,24,Desktop,Fiber_Optic
fffe43004900440035003000360037003800,7,279.82,44013.27,27,Desktop,Wi-Fi
fffe43004900440035003500300036003900,12,260.95,43926.89,8,Desktop,Wi-Fi
fffe4300490044003200320038003700,12,64.15,11143.97,7,Desktop,Mobile_Data
fffe43004900440035003700310036003100,5,191.98,21071.86,Error,Smartphone,Mobile_Data
fffe4300490044003100310039003200,13,32.7,27394.1,3,?,Mobile_Data
fffe43004900440032003300370030003300,5,257.13,46471.81,1,Both,Wi-Fi
fffe43004900440032003200330038003800,16,34.76,74974.62,Error,Smartphone,Fiber_Optic
fffe43004900440036003100340032003600,19,190.75,26483.27,13,Smartphone,Wi-Fi
fffe4300490044003500340038003900,10,148.96,27740.89,25,Smartphone,Mobile_Data
fffe4300490044003800330036003300,10,71.89,15607.98,25,Smartphone,Mobile_Data
fffe43004900440035003200310031003600,10,1226.51,84015.06,4,Smartphone,Mobile_Data
fffe43004900440032003000370035003900,10,219.47,45784.68,6,?,Fiber_Optic
fffe4300490044003400330031003900,4,44.71,5106.99,4.745203769,?,Fiber_Optic
fffe43004900440031003600340033003300,23,60.5,61357.8,17,?,Wi-Fi
fffe43004900440036003100310035003000,20,162.05,20996.42,Error,Desktop,Wi-Fi
fffe4300490044003500350036003600,8,92.25,5711.94,17,Desktop,Wi-Fi
fffe43004900440035003400390034003500,24,140.31,1317.23,22,?,Fiber_Optic
fffe43004900440036003100310036003800,18,56.15,20049.42,16,Smartphone,Mobile_Data
fffe43004900440035003500380036003900,2,152.32,3469.32,Error,Desktop,Wi-Fi
fffe43004900440035003500380039003800,9,205.47,4417.12,10,Smartphone,Mobile_Data
fffe43004900440034003200320036003100,21,437.82,45783.43,Error,Both,Fiber_Optic
fffe43004900440031003900360039003100,16,34.74,40883.68,22,Smartphone,Wi-Fi
fffe4300490044003100300030003200,18,-554.2302134,44356.97,19,Both,Mobile_Data
fffe4300490044003300320035003100,1,31.24,25546.16,14,Smartphone,Mobile_Data
fffe43004900440031003700310031003900,6,34.24,20632.91,20,Smartphone,Mobile_Data
fffe43004900440032003800380031003300,12,256.23,44056.91,-14.6865235,Both,Fiber_Optic
fffe43004900440033003600360036003200,11,184.17,31605.98,8,?,Fiber_Optic
fffe43004900440033003900350031003000,10,33.68,24284.7,10,Desktop,Wi-Fi
fffe43004900440033003300340035003900,22,44.82,38728.9,21,?,Wi-Fi
fffe43004900440032003400380039003300,12,402.17,35501.24,23,Smartphone,Wi-Fi
fffe4300490044003200390038003000,26,32.26,37047.98,9,Smartphone,Mobile_Data
fffe43004900440033003000320036003800,13,130.7,2714.95,8,Desktop,Wi-Fi
fffe430049004400320030003700,3,368.35,42739.38,23,Smartphone,Fiber_Optic
fffe4300490044003900310034003100,5,145.52,10708.6,24,Desktop,Fiber_Optic
fffe4300490044003200360039003000,9,154.69,27168.26,Error,Smartphone,Mobile_Data
fffe43004900440033003400300036003500,19,335.18,38776.28,Error,Smartphone,Wi-Fi
fffe43004900440031003600300031003700,22,56.91,32036.99,7,?,Mobile_Data
fffe43004900440031003300350038003200,10,91.64,35959.3,23,Desktop,Fiber_Optic
fffe43004900440035003000370037003200,17,60.08,38060.21,25,Desktop,Mobile_Data
fffe43004900440033003800360036003200,13,206.05,19521.5,5,?,Wi-Fi
fffe43004900440031003300330038003500,24,155.84,46065.83,9,Smartphone,Fiber_Optic
fffe43004900440032003300340033003100,12,532.54,30778.04,19,Smartphone,Mobile_Data
fffe43004900440032003800310030003200,10,609.26,98414.37,18,Desktop,Wi-Fi
fffe4300490044003900360036003700,12,66.06,49171.36,20,Smartphone,Mobile_Data
fffe43004900440036003000310030003200,13,291.37,25843.86,20,Desktop,Wi-Fi
fffe43004900440032003200390037003100,11,53.34,39825.93,16,Smartphone,Mobile_Data
fffe4300490044003300370032003900,14,30.63,29413.59,28,Desktop,Fiber_Optic
fffe4300490044003100310031003900,16,129.35,25176.07,34.54408249,Smartphone,Wi-Fi
fffe43004900440034003000320032003100,15,131.19,6897.74,20,Smartphone,Wi-Fi
fffe43004900440034003700310030003100,7,46.87,8792.03,-15.55875102,Smartphone,Fiber_Optic
fffe43004900440034003000390039003400,8,141.41,25661.08,19,Smartphone,Fiber_Optic
fffe43004900440036003300340030003000,22,68.14,32389.67,5,Smartphone,Fiber_Optic
fffe43004900440036003100360033003100,19,59.16,41044.32,11,Desktop,Wi-Fi
fffe4300490044003600340035003400,18,205.72,4618.1,25,?,Wi-Fi
fffe4300490044003800380033003400,18,153.02,10436.34,6,Desktop,Mobile_Data
fffe43004900440034003700300039003900,23,189.58,16034.76,Error,Desktop,Mobile_Data
fffe4300490044003600310038003300,-999,357.13,39797.84,10,Desktop,Fiber_Optic
fffe43004900440033003000390033003700,10,482.68,15428.7,22,Both,Wi-Fi
fffe43004900440032003000390031003900,11,34.17,41913.18,11,Smartphone,Fiber_Optic
fffe43004900440035003000350030003400,10,327.59,17739.02,-19.69321622,?,Fiber_Optic
fffe43004900440031003200390032003700,13,861.01,38525.32,5,Both,Fiber_Optic
fffe4300490044003600390033003700,11,510.04,44835.52,6,Both,Mobile_Data
fffe43004900440031003600300033003000,23,230.99,40655.61,16,?,Fiber_Optic
fffe43004900440034003800320038003300,14,34.83,40438.59,21,Desktop,Wi-Fi
fffe4300490044003400370037003100,18,42.58,6191.88,27,Desktop,Wi-Fi
fffe43004900440034003500350038003200,7,84.49,2435.52,Error,Smartphone,Mobile_Data
fffe43004900440032003000340033003000,3,106.64,35248.75,8,Desktop,Fiber_Optic
fffe43004900440034003100360035003700,18,92.17,16641.27,9,Desktop,Wi-Fi
fffe4300490044003300310030003000,8,212.26,47356.25,Error,?,Mobile_Data
fffe43004900440033003700350031003200,14,179.66,46475.57,8,Smartphone,Fiber_Optic
fffe43004900440031003700320036003000,5,377.02,47541.48,3,Desktop,Wi-Fi
fffe43004900440034003500390031003700,13,32.69,19421.01,14,?,Mobile_Data
fffe43004900440032003400330030003300,22,31.47,1423.95,15,Smartphone,Fiber_Optic
fffe430049004400380030003000,14,104.42,3536.6,28,?,Mobile_Data
fffe43004900440035003800370036003300,9,287.87,27626.01,37.60650034,Desktop,Wi-Fi
fffe43004900440036003000320039003100,20,128.14,34865.75,-12.34074501,Desktop,Wi-Fi
fffe43004900440033003000320038003600,18,424.48,20126.04,19,Desktop,Mobile_Data
